Name,Average.coverage,Reference.length
contig-120_32578_2,3.034,1134
contig-120_32579_1,1.071,280
contig-120_32579_3,0.686,437
contig-120_32580_1,2.217,1218
contig-120_32580_2,3.440,207
contig-120_32582_2,0.781,384
contig-120_32582_3,1.915,235
contig-120_32583_2,2.275,262
contig-120_32586_1,0.820,167
contig-120_32586_2,1.139,1158
contig-120_32593_3,1.238,231
contig-120_32596_2,0.783,383
contig-120_32596_3,36.574,582
contig-120_32596_4,1.902,143
contig-120_32597_1,0.429,1041
contig-120_32599_2,0.288,513
contig-120_32601_2,0.617,243
contig-120_32602_2,0.517,1161
contig-120_32604_1,0.999,1502
contig-120_32607_1,4.479,762
contig-120_32607_2,8.590,312
contig-120_32609_2,9.986,219
contig-120_32615_1,1.772,167
contig-120_32618_2,5.506,704
contig-120_32618_3,0.686,437
contig-120_32620_1,0.885,339
contig-120_32625_2,3.130,671
contig-120_32625_3,1.149,261
contig-120_32627_2,1.912,295
contig-120_32629_2,0.487,616
contig-120_32631_2,0.993,138
contig-120_32631_3,0.943,159
contig-120_32632_2,0.985,136
contig-120_32635_1,1.181,508
contig-120_32635_2,0.289,456
contig-120_32636_1,0.311,965
contig-120_32637_1,2.102,1329
contig-120_32639_1,0.472,635
contig-120_32641_1,0.306,921
contig-120_32642_2,2.486,541
contig-120_32645_1,0.349,430
contig-120_32648_1,0.732,205
contig-120_32649_1,1.064,282
contig-120_32649_2,1.471,204
contig-120_32651_1,0.207,714
contig-120_32652_1,1.766,167
contig-120_32652_2,1.319,1209
contig-120_32655_2,0.271,1072
contig-120_32656_1,1.442,403
contig-120_32656_2,1.033,726
contig-120_32656_3,3.921,189
contig-120_32663_1,1.060,283
contig-120_32664_2,1.091,550
contig-120_32664_3,1.200,375
contig-120_32667_1,3.323,493
contig-120_32667_2,2.419,675
contig-120_32668_1,0.804,373
contig-120_32671_2,3.871,465
contig-120_32671_3,9.656,465
contig-120_32672_1,1.852,236
contig-120_32679_1,0.423,704
contig-120_32680_2,0.729,177
contig-120_32681_2,1.205,249
contig-120_32682_1,3.162,1509
contig-120_32683_2,0.833,699
contig-120_32683_3,2.180,339
contig-120_32690_1,2.254,1462
contig-120_32694_1,2.064,468
contig-120_32694_2,1.148,256
contig-120_32695_1,6.171,995
contig-120_32695_2,6.376,513
contig-120_32697_1,0.664,217
contig-120_32697_2,0.485,618
contig-120_32699_1,4.784,273
contig-120_32699_2,1.889,397
contig-120_32702_2,1.235,243
contig-120_32707_1,11.324,395
contig-120_32709_2,0.234,640
contig-120_32714_2,2.479,236
contig-120_32718_1,0.853,1407
contig-120_32720_2,0.798,188
contig-120_32721_1,1.513,493
contig-120_32721_2,2.133,420
contig-120_32723_1,0.398,1131
contig-120_32724_2,0.861,1000
contig-120_32726_2,1.566,862
contig-120_32727_2,2.378,883
contig-120_32727_3,0.968,155
contig-120_32727_4,2.723,159
contig-120_32728_4,1.935,310
contig-120_32731_1,1.518,191
contig-120_32731_2,1.439,417
contig-120_32731_3,0.898,492
contig-120_32733_2,0.917,327
contig-120_32735_1,0.754,398
contig-120_32735_2,0.794,378
contig-120_32736_1,0.682,1098
contig-120_32738_2,3.044,591
contig-120_32738_3,0.484,285
contig-120_32743_2,0.131,1145
contig-120_32744_1,1.554,287
contig-120_32746_1,4.141,1231
contig-120_32751_1,0.415,306
contig-120_32751_2,1.313,1028
contig-120_32752_1,5.277,195
contig-120_32752_2,16.933,387
contig-120_32753_1,0.581,258
contig-120_32755_1,0.718,606
contig-120_32756_2,0.134,1117
contig-120_32757_2,1.255,1073
contig-120_32759_1,1.236,364
contig-120_32760_1,2.996,701
contig-120_32760_2,0.744,605
contig-120_32766_3,0.986,145
contig-120_32769_1,0.643,1400
contig-120_32771_1,0.697,1497
contig-120_32773_1,3.386,1403
contig-120_32776_1,4.654,185
contig-120_32776_2,3.026,987
contig-120_32776_3,2.763,160
contig-120_32781_2,0.445,674
contig-120_32785_5,0.769,195
contig-120_32787_1,28.773,1323
contig-120_32788_2,0.520,854
contig-120_32788_3,0.279,538
contig-120_32796_2,0.405,370
contig-120_32802_3,2.464,179
contig-120_32804_1,0.539,557
contig-120_32804_2,0.475,631
contig-120_32807_1,1.242,483
contig-120_32810_2,0.328,457
contig-120_32814_3,0.520,866
contig-120_32816_3,0.497,302
contig-120_32816_4,0.735,200
contig-120_32817_1,1.627,461
contig-120_32818_2,11.935,336
contig-120_32818_3,15.744,684
contig-120_32824_2,0.342,877
contig-120_32826_1,1.053,281
contig-120_32827_1,9.335,1011
contig-120_32835_3,1.986,148
contig-120_32836_2,62.505,1004
contig-120_32838_1,0.743,606
contig-120_32838_2,1.639,183
contig-120_32838_3,0.326,460
contig-120_32840_2,0.888,676
contig-120_32841_2,3.169,568
contig-120_32841_3,1.575,381
contig-120_32841_4,3.261,276
contig-120_32843_1,2.368,190
contig-120_32843_2,4.243,317
contig-120_32844_1,0.682,660
contig-120_32844_2,1.448,413
contig-120_32859_1,1.455,914
contig-120_32860_1,0.838,358
contig-120_32861_1,1.021,1461
contig-120_32862_1,2.926,351
contig-120_32862_2,5.532,269
contig-120_32863_2,0.448,1339
contig-120_32864_1,1.739,345
contig-120_32865_3,10.549,355
contig-120_32870_1,1.444,198
contig-120_32870_2,1.596,188
contig-120_32871_2,0.399,735
contig-120_32872_1,1.172,256
contig-120_32872_2,3.735,600
contig-120_32872_3,2.516,353
contig-120_32877_1,0.687,632
contig-120_32878_1,8.255,1470
contig-120_32881_3,1.119,268
contig-120_32882_2,1.449,606
contig-120_32882_3,1.883,239
contig-120_32885_1,1.731,171
contig-120_32886_1,1.038,703
contig-120_32886_2,0.617,728
contig-120_32888_1,0.427,702
contig-120_32892_1,0.381,1182
contig-120_32893_3,0.909,330
contig-120_32899_2,0.806,186
contig-120_32902_3,0.976,127
contig-120_32904_2,0.253,521
contig-120_32909_1,17.345,1500
contig-120_32910_1,2.193,197
contig-120_32912_1,0.877,171
contig-120_32914_1,1.357,442
contig-120_32915_2,0.397,720
contig-120_32916_1,0.287,1044
contig-120_32919_2,0.204,737
contig-120_32926_1,1.945,759
contig-120_32928_1,0.370,405
contig-120_32931_1,0.728,206
contig-120_32933_1,1.298,578
contig-120_32933_2,0.638,235
contig-120_32938_1,0.777,193
contig-120_32940_1,0.123,1172
contig-120_32941_1,1.517,288
contig-120_32941_2,5.787,516
contig-120_32941_3,1.388,294
contig-120_32947_1,2.970,303
contig-120_32947_2,2.553,468
contig-120_32947_3,0.532,282
contig-120_32949_1,0.638,235
contig-120_32950_2,1.429,630
contig-120_32950_3,6.875,192
contig-120_32960_1,1.483,1214
contig-120_32960_2,1.783,249
contig-120_32962_1,1.786,504
contig-120_32964_1,1.066,1390
contig-120_32965_2,0.842,177
contig-120_32965_4,4.286,280
contig-120_32965_5,1.310,229
contig-120_32966_1,0.402,747
contig-120_32966_2,0.997,301
contig-120_32968_1,0.247,1216
contig-120_32969_2,13.407,243
contig-120_32969_3,14.900,330
contig-120_32969_4,18.738,168
contig-120_32970_1,0.702,1069
contig-120_32971_3,2.857,420
contig-120_32973_5,1.422,211
contig-120_32978_3,1.986,143
contig-120_32980_1,0.691,217
contig-120_32981_1,1.508,199
contig-120_32981_2,0.680,441
contig-120_32985_1,2.245,331
contig-120_32989_2,1.927,467
contig-120_32991_2,0.393,382
contig-120_32991_3,0.977,307
contig-120_32997_1,4.196,286
contig-120_32998_3,0.200,705
contig-120_32999_1,3.483,1244
contig-120_33004_1,3.168,1500
contig-120_33005_1,0.320,938
contig-120_33006_2,1.741,340
contig-120_33006_3,0.611,737
contig-120_33012_1,2.188,814
contig-120_33012_2,14.494,362
contig-120_33012_3,2.689,212
contig-120_33013_1,0.993,134
contig-120_33013_2,3.074,244
contig-120_33014_1,1.606,923
contig-120_33020_1,2.116,567
contig-120_33021_2,0.264,565
contig-120_33022_1,1.627,1197
contig-120_33024_1,0.170,882
contig-120_33027_1,38.901,1485
contig-120_33030_1,0.342,877
contig-120_33031_1,1.882,558
contig-120_33037_1,0.827,544
contig-120_33037_2,1.178,636
contig-120_33038_2,0.321,935
contig-120_33041_2,1.145,262
contig-120_33043_1,1.088,807
contig-120_33057_3,7.318,613
contig-120_33062_2,0.569,527
contig-120_33062_3,4.056,479
contig-120_33063_1,0.273,550
contig-120_33063_2,2.164,342
contig-120_33063_3,3.083,180
contig-120_33064_1,2.540,1476
contig-120_33065_3,0.442,339
contig-120_33066_1,0.372,794
contig-120_33066_2,1.000,132
contig-120_33070_2,4.867,519
contig-120_33071_1,0.108,1383
contig-120_33073_1,0.575,522
contig-120_33074_1,2.932,1214
contig-120_33075_1,0.114,1268
contig-120_33076_1,0.682,220
contig-120_33076_2,0.785,755
contig-120_33076_3,2.069,290
contig-120_33078_1,0.559,1342
contig-120_33080_2,2.226,337
contig-120_33082_1,3.125,192
contig-120_33082_3,0.993,136
contig-120_33083_2,0.890,337
contig-120_33084_1,2.273,198
contig-120_33085_2,5.074,377
contig-120_33086_1,1.093,1495
contig-120_33087_1,0.716,828
contig-120_33089_1,0.650,1384
contig-120_33093_3,0.923,325
contig-120_33094_2,1.956,1227
contig-120_33095_3,0.825,171
contig-120_33101_1,13.398,364
contig-120_33101_2,2.612,976
contig-120_33102_2,0.467,643
contig-120_33102_3,0.622,241
contig-120_33103_1,4.508,1493
contig-120_33105_1,0.685,1494
contig-120_33110_2,10.875,312
contig-120_33110_3,20.943,369
contig-120_33113_2,1.061,1131
contig-120_33114_1,2.058,1152
contig-120_33116_2,0.628,650
contig-120_33117_1,0.634,1158
contig-120_33117_2,1.124,267
contig-120_33118_1,0.462,650
contig-120_33121_1,2.419,310
contig-120_33121_2,2.171,269
contig-120_33121_3,5.935,603
contig-120_33122_2,1.111,270
contig-120_33127_1,1.083,539
contig-120_33129_1,0.733,1228
contig-120_33130_1,2.239,268
contig-120_33132_2,0.844,154
contig-120_33133_1,0.543,276
contig-120_33133_2,2.235,468
contig-120_33134_1,0.314,1431
contig-120_33137_4,0.993,146
contig-120_33138_2,0.585,489
contig-120_33139_1,0.228,1318
contig-120_33144_2,2.277,764
contig-120_33149_2,0.867,173
contig-120_33152_1,1.622,740
contig-120_33152_2,1.291,697
contig-120_33154_2,1.969,457
contig-120_33159_1,2.492,301
contig-120_33160_2,0.393,382
contig-120_33163_1,0.324,1389
contig-120_33164_2,3.413,218
contig-120_33164_3,5.365,156
contig-120_33168_2,1.163,387
contig-120_33168_3,0.858,699
contig-120_33169_2,1.000,144
contig-120_33170_2,9.000,207
contig-120_33171_1,2.397,370
contig-120_33174_1,0.656,215
contig-120_33178_3,1.000,144
contig-120_33178_5,2.062,577
contig-120_33183_1,41.916,741
contig-120_33183_2,9.572,376
contig-120_33186_1,1.000,130
contig-120_33186_2,7.045,399
contig-120_33190_1,1.262,473
contig-120_33190_2,1.250,240
contig-120_33191_1,0.359,1221
contig-120_33197_2,0.301,998
contig-120_33198_1,0.886,677
contig-120_33200_2,1.432,733
contig-120_33202_1,1.639,183
contig-120_33202_2,0.442,678
contig-120_33203_1,1.000,139
contig-120_33206_1,1.746,753
contig-120_33206_2,0.226,664
contig-120_33208_2,5.333,168
contig-120_33211_1,0.926,162
contig-120_33215_1,1.408,426
contig-120_33215_2,0.987,908
contig-120_33217_2,1.429,210
contig-120_33223_1,0.932,1449
contig-120_33224_2,0.530,840
contig-120_33227_3,0.397,353
contig-120_33227_4,1.596,188
contig-120_33229_1,0.580,517
contig-120_33232_3,2.308,195
contig-120_33233_1,8.727,893
contig-120_33233_2,24.852,398
contig-120_33236_1,0.323,930
contig-120_33239_2,0.491,1222
contig-120_33240_1,3.008,840
contig-120_33240_2,0.769,195
contig-120_33241_2,1.661,168
contig-120_33242_1,1.270,827
contig-120_33242_2,1.355,648
contig-120_33243_2,0.556,540
contig-120_33246_1,1.831,893
contig-120_33246_2,4.466,536
contig-120_33257_1,0.893,985
contig-120_33259_1,1.316,342
contig-120_33259_2,1.716,874
contig-120_33264_1,0.926,162
contig-120_33266_1,0.550,1364
contig-120_33272_1,2.697,445
contig-120_33272_2,1.758,768
contig-120_33278_1,3.508,594
contig-120_33278_2,4.167,432
contig-120_33279_1,1.133,927
contig-120_33281_1,0.923,325
contig-120_33281_2,0.929,154
contig-120_33286_1,1.613,1465
contig-120_33288_1,3.886,193
contig-120_33290_1,1.456,515
contig-120_33291_2,0.184,817
contig-120_33293_1,1.310,567
contig-120_33294_2,0.254,1180
contig-120_33296_2,0.366,410
contig-120_33303_1,9.328,768
contig-120_33305_1,82.585,357
contig-120_33305_3,0.621,483
contig-120_33306_1,0.210,1427
contig-120_33309_1,0.394,761
contig-120_33310_4,0.288,469
contig-120_33315_1,1.240,242
contig-120_33315_2,0.462,649
contig-120_33316_2,1.389,864
contig-120_33316_3,1.229,332
contig-120_33321_1,5.316,275
contig-120_33321_3,2.536,414
contig-120_33323_2,1.488,998
contig-120_33323_3,0.962,156
contig-120_33327_4,0.366,410
contig-120_33333_1,1.381,543
contig-120_33333_2,1.312,663
contig-120_33334_1,3.611,537
contig-120_33334_2,0.215,699
contig-120_33344_1,4.090,913
contig-120_33344_2,2.548,467
contig-120_33345_2,1.679,536
contig-120_33346_5,1.617,180
contig-120_33348_1,1.361,551
contig-120_33349_1,0.651,195
contig-120_33349_2,2.120,283
contig-120_33349_3,2.022,445
contig-120_33351_2,0.481,624
contig-120_33352_2,0.506,593
contig-120_33360_1,0.624,961
contig-120_33362_1,0.617,486
contig-120_33364_1,1.102,401
contig-120_33365_1,1.106,786
contig-120_33366_1,0.728,206
contig-120_33366_2,1.000,132
contig-120_33380_1,2.122,629
contig-120_33380_2,1.786,336
contig-120_33384_1,1.088,827
contig-120_33386_1,4.319,207
contig-120_33386_2,1.298,900
contig-120_33388_2,0.421,673
contig-120_33388_3,1.014,296
contig-120_33389_1,0.704,1278
contig-120_33390_2,1.293,348
contig-120_33392_1,7.943,297
contig-120_33392_2,6.740,304
contig-120_33392_3,3.311,264
contig-120_33392_4,13.759,311
contig-120_33393_1,2.911,773
contig-120_33397_1,1.157,254
contig-120_33398_1,0.287,1046
contig-120_33403_1,2.726,1476
contig-120_33404_1,0.877,171
contig-120_33404_3,0.429,699
contig-120_33414_1,71.551,650
contig-120_33414_2,2.155,207
contig-120_33416_1,1.322,227
contig-120_33420_2,1.531,196
contig-120_33420_3,0.698,430
contig-120_33427_1,0.729,1000
contig-120_33429_1,0.307,978
contig-120_33429_3,7.599,269
contig-120_33433_1,2.330,1348
contig-120_33434_1,0.197,762
contig-120_33444_2,110.231,463
contig-120_33445_3,0.312,459
contig-120_33447_2,0.403,372
contig-120_33448_1,0.308,1460
contig-120_33449_1,1.943,299
contig-120_33449_2,0.674,445
contig-120_33453_1,1.000,137
contig-120_33453_4,2.449,245
contig-120_33456_2,2.344,320
contig-120_33456_3,6.176,204
contig-120_33457_2,0.718,209
contig-120_33457_3,3.527,169
contig-120_33458_1,4.542,358
contig-120_33458_2,17.661,984
contig-120_33461_1,4.409,1186
contig-120_33466_2,1.382,434
contig-120_33470_1,1.111,270
contig-120_33470_2,2.600,225
contig-120_33470_3,2.795,161
contig-120_33470_4,2.344,256
contig-120_33471_1,0.937,142
contig-120_33471_2,2.095,358
contig-120_33471_3,1.000,141
contig-120_33472_2,0.761,394
contig-120_33476_2,0.833,180
contig-120_33478_2,0.843,178
contig-120_33485_1,1.986,222
contig-120_33485_2,1.852,162
contig-120_33486_1,1.252,599
contig-120_33487_1,1.516,1286
contig-120_33487_2,1.891,147
contig-120_33488_2,0.583,515
contig-120_33490_1,0.466,966
contig-120_33491_2,0.542,264
contig-120_33496_2,0.194,773
contig-120_33496_3,1.348,445
contig-120_33501_1,0.530,1414
contig-120_33503_1,4.838,1454
contig-120_33509_2,3.000,539
contig-120_33509_3,1.121,782
contig-120_33514_1,1.429,189
contig-120_33517_1,3.320,1161
contig-120_33517_2,1.266,237
contig-120_33519_2,0.628,478
contig-120_33520_1,2.113,213
contig-120_33521_2,0.820,549
contig-120_33523_1,0.522,1150
contig-120_33528_2,2.591,579
contig-120_33529_1,0.695,1295
contig-120_33532_1,3.652,201
contig-120_33532_2,6.003,708
contig-120_33532_3,3.279,269
contig-120_33533_1,1.333,225
contig-120_33534_2,2.000,138
contig-120_33534_3,2.521,238
contig-120_33535_2,0.401,748
contig-120_33538_1,1.364,220
contig-120_33538_2,1.471,1211
contig-120_33539_2,11.322,419
contig-120_33539_3,4.246,171
contig-120_33540_2,0.868,861
contig-120_33542_1,0.823,1093
contig-120_33552_1,1.000,148
contig-120_33552_2,0.701,204
contig-120_33553_1,4.230,1382
contig-120_33555_1,0.622,482
contig-120_33557_1,1.053,985
contig-120_33562_1,0.477,1259
contig-120_33566_1,1.376,436
contig-120_33568_2,1.222,1093
contig-120_33572_1,0.360,834
contig-120_33574_1,0.671,426
contig-120_33577_1,1.422,1266
contig-120_33582_2,1.021,289
contig-120_33590_3,1.002,449
contig-120_33592_2,0.503,298
contig-120_33597_2,1.076,697
contig-120_33604_1,1.032,407
contig-120_33605_1,1.289,349
contig-120_33605_2,1.596,188
contig-120_33606_1,1.475,202
contig-120_33611_2,2.315,441
contig-120_33613_2,11.732,471
contig-120_33617_1,0.154,974
contig-120_33621_1,0.824,182
contig-120_33621_2,0.628,239
contig-120_33621_3,1.456,206
contig-120_33621_4,0.773,388
contig-120_33625_2,0.321,468
contig-120_33626_1,0.193,778
contig-120_33634_3,1.458,308
contig-120_33635_2,0.800,375
contig-120_33635_3,1.724,522
contig-120_33641_4,0.875,329
contig-120_33643_1,0.238,631
contig-120_33646_2,0.662,225
contig-120_33649_1,1.351,444
contig-120_33649_2,2.522,157
contig-120_33653_1,2.062,291
contig-120_33653_2,4.630,192
contig-120_33655_1,2.036,221
contig-120_33655_2,5.356,503
contig-120_33655_3,7.198,252
contig-120_33655_4,0.754,199
contig-120_33658_1,73.869,1479
contig-120_33662_1,2.383,1196
contig-120_33664_1,0.843,356
contig-120_33665_2,1.230,244
contig-120_33667_2,1.447,911
contig-120_33669_1,0.474,1266
contig-120_33672_1,2.493,1439
contig-120_33674_3,0.758,198
contig-120_33681_4,0.641,234
contig-120_33684_2,1.817,1156
contig-120_33685_1,1.507,1193
contig-120_33686_2,0.442,339
contig-120_33686_3,3.051,295
contig-120_33687_2,1.456,204
contig-120_33690_1,6.911,214
contig-120_33690_3,0.473,634
contig-120_33695_2,1.647,252
contig-120_33696_1,2.796,746
contig-120_33696_2,8.143,252
contig-120_33705_3,3.830,466
contig-120_33709_1,0.099,1461
contig-120_33714_3,0.282,532
contig-120_33720_1,1.794,418
contig-120_33720_2,1.304,920
contig-120_33721_1,2.731,160
contig-120_33726_1,0.637,1413
contig-120_33730_1,0.422,711
contig-120_33732_1,2.098,286
contig-120_33734_1,0.987,152
contig-120_33734_2,2.000,145
contig-120_33735_1,0.242,1238
contig-120_33736_2,0.566,795
contig-120_33737_4,0.652,460
contig-120_33738_1,0.490,306
contig-120_33741_1,0.171,878
contig-120_33742_1,1.009,1169
contig-120_33743_1,0.306,1471
contig-120_33744_1,1.875,160
contig-120_33744_2,3.017,891
contig-120_33745_1,2.053,1019
contig-120_33745_2,2.128,423
contig-120_33747_1,0.500,1479
contig-120_33750_1,1.923,1476
contig-120_33753_2,1.485,202
contig-120_33756_2,0.931,967
contig-120_33757_1,0.150,973
contig-120_33759_4,2.538,225
contig-120_33761_2,0.308,944
contig-120_33766_2,3.370,354
contig-120_33768_2,0.461,651
contig-120_33772_1,0.649,462
contig-120_33772_2,1.657,169
contig-120_33775_2,1.863,306
contig-120_33776_3,6.117,283
contig-120_33777_2,1.342,447
contig-120_33777_4,4.354,379
contig-120_33780_1,5.291,213
contig-120_33780_2,0.888,169
contig-120_33783_1,0.866,864
contig-120_33786_1,0.209,716
contig-120_33791_1,0.860,342
contig-120_33791_3,1.510,298
contig-120_33794_3,0.338,444
contig-120_33795_3,1.100,409
contig-120_33797_2,1.136,264
contig-120_33802_3,0.230,651
contig-120_33804_1,1.473,1018
contig-120_33804_2,0.363,413
contig-120_33806_1,0.836,1436
contig-120_33807_1,0.242,621
contig-120_33807_2,0.582,510
contig-120_33811_1,2.894,881
contig-120_33813_1,1.618,830
contig-120_33815_2,0.379,364
contig-120_33822_1,1.685,178
contig-120_33822_2,0.357,384
contig-120_33823_1,0.838,179
contig-120_33825_1,1.332,1239
contig-120_33828_1,3.113,530
contig-120_33828_2,0.852,660
contig-120_33832_1,1.682,1335
contig-120_33833_1,0.693,433
contig-120_33836_1,2.844,211
contig-120_33836_2,1.807,740
contig-120_33838_1,0.385,779
contig-120_33839_1,1.554,186
contig-120_33839_2,3.059,1177
contig-120_33842_1,0.549,273
contig-120_33844_1,0.909,330
contig-120_33845_1,0.409,367
contig-120_33846_1,0.098,1324
contig-120_33847_1,3.597,581
contig-120_33847_2,1.408,426
contig-120_33848_2,0.451,1261
contig-120_33864_2,2.717,276
contig-120_33864_3,1.520,294
contig-120_33865_1,1.917,145
contig-120_33868_1,3.343,359
contig-120_33869_3,0.765,392
contig-120_33878_1,2.506,231
contig-120_33878_2,1.510,196
contig-120_33879_2,0.501,899
contig-120_33879_3,1.646,164
contig-120_33880_1,2.752,545
contig-120_33889_1,4.752,218
contig-120_33889_2,0.986,148
contig-120_33894_3,0.281,491
contig-120_33897_2,0.676,222
contig-120_33897_3,0.173,866
contig-120_33898_1,0.615,244
contig-120_33898_2,2.679,224
contig-120_33899_2,1.818,330
contig-120_33899_3,0.197,762
contig-120_33903_1,1.190,252
contig-120_33903_2,0.346,777
contig-120_33905_1,0.852,352
contig-120_33905_2,2.435,795
contig-120_33907_1,2.824,153
contig-120_33908_2,2.846,628
contig-120_33909_1,1.167,257
contig-120_33909_2,1.705,352
